,alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host,alert_type_2,timestamp_2,src_ip_2,src_port_2,dst_ip_2,dst_port_2,infected_host_2,scanned_host_2,score,APT
695,1.0,606879.0,384.0,50424.0,8825.0,80.0,384.0,0.0,5.0,609475.0,384.0,51345.0,4962.0,443.0,384.0,0.0,1.0,0.0
696,3.0,607116.0,99.0,56506.0,1141.0,53.0,99.0,0.0,4.0,1107720.0,99.0,63010.0,9724.0,443.0,99.0,0.0,2.0,0.0
697,3.0,607163.0,167.0,49368.0,459.0,53.0,167.0,0.0,5.0,1080497.0,265.0,56116.0,4911.0,443.0,167.0,0.0,1.0,0.0
698,3.0,609942.0,206.0,61608.0,97.0,53.0,206.0,0.0,6.0,655095.0,206.0,62865.0,432.0,53.0,206.0,0.0,1.0,0.0
699,2.0,610995.0,242.0,51119.0,1239.0,80.0,190.0,0.0,4.0,1239508.0,190.0,49302.0,1096.0,443.0,190.0,0.0,1.0,0.0
700,1.0,611007.0,411.0,63005.0,3744.0,80.0,411.0,0.0,5.0,982604.0,411.0,57935.0,8531.0,443.0,411.0,0.0,1.0,0.0
701,3.0,612299.0,343.0,56312.0,465.0,53.0,343.0,0.0,5.0,976528.0,343.0,50814.0,6406.0,443.0,343.0,0.0,1.0,0.0
702,1.0,612399.0,243.0,53761.0,82.0,80.0,243.0,0.0,5.0,1095682.0,243.0,50855.0,442.0,443.0,243.0,0.0,1.0,0.0
703,3.0,616706.0,304.0,56293.0,402.0,53.0,108.0,0.0,5.0,837600.0,108.0,64051.0,131.0,443.0,108.0,0.0,2.0,0.0
704,1.0,620055.0,9.0,65433.0,9739.0,80.0,9.0,0.0,5.0,1175884.0,9.0,52817.0,7155.0,443.0,9.0,0.0,1.0,0.0
705,1.0,620653.0,16.0,49699.0,211.0,80.0,16.0,0.0,4.0,967562.0,16.0,63220.0,1046.0,443.0,16.0,0.0,1.0,0.0
706,3.0,620868.0,380.0,54170.0,477.0,53.0,380.0,0.0,4.0,852327.0,380.0,57595.0,1097.0,443.0,380.0,0.0,1.0,0.0
707,2.0,621237.0,94.0,65253.0,158.0,80.0,94.0,0.0,6.0,664807.0,94.0,58800.0,246.0,53.0,94.0,0.0,1.0,0.0
708,3.0,622326.0,87.0,58581.0,27.0,53.0,87.0,0.0,5.0,883536.0,87.0,61935.0,2064.0,443.0,87.0,0.0,1.0,0.0
709,1.0,622743.0,331.0,50100.0,279.0,80.0,331.0,0.0,4.0,714974.0,331.0,60720.0,1010.0,443.0,331.0,0.0,1.0,0.0
710,2.0,624778.0,396.0,49542.0,1477.0,80.0,396.0,0.0,4.0,869853.0,396.0,52683.0,1022.0,443.0,396.0,0.0,1.0,0.0
711,2.0,626123.0,165.0,52531.0,3598.0,36203.0,165.0,0.0,5.0,1010407.0,165.0,50121.0,1435.0,4303.0,165.0,0.0,1.0,0.0
712,3.0,626617.0,78.0,53008.0,7204.0,53.0,78.0,0.0,4.0,716577.0,78.0,53869.0,1075.0,443.0,78.0,0.0,1.0,0.0
713,3.0,627588.0,69.0,49713.0,3861.0,53.0,69.0,0.0,4.0,1008490.0,69.0,61132.0,6932.0,443.0,69.0,0.0,1.0,0.0
714,2.0,629301.0,221.0,58168.0,6941.0,80.0,221.0,0.0,5.0,1142403.0,221.0,59861.0,140.0,443.0,221.0,0.0,1.0,0.0
715,1.0,631819.0,420.0,56870.0,298.0,80.0,420.0,0.0,4.0,673407.0,420.0,57734.0,1084.0,443.0,420.0,0.0,1.0,0.0
716,1.0,632091.0,470.0,59086.0,6647.0,80.0,470.0,0.0,5.0,1142412.0,470.0,58808.0,3644.0,443.0,470.0,0.0,1.0,0.0
717,2.0,632639.0,51.0,65048.0,5313.0,80.0,51.0,0.0,4.0,1008987.0,51.0,58659.0,1079.0,443.0,51.0,0.0,1.0,0.0
718,3.0,633008.0,54.0,63478.0,485.0,53.0,54.0,0.0,4.0,1114761.0,54.0,61068.0,1044.0,443.0,54.0,0.0,1.0,0.0
719,3.0,633253.0,457.0,58031.0,275.0,53.0,457.0,0.0,5.0,1003587.0,457.0,64431.0,8572.0,443.0,457.0,0.0,2.0,0.0
720,2.0,633577.0,284.0,56965.0,393.0,80.0,284.0,0.0,6.0,1048133.0,284.0,52683.0,207.0,53.0,284.0,0.0,1.0,0.0
721,3.0,633923.0,37.0,58038.0,168.0,53.0,37.0,0.0,6.0,791636.0,37.0,53953.0,495.0,53.0,37.0,0.0,1.0,0.0
722,1.0,634670.0,195.0,64538.0,5598.0,80.0,195.0,0.0,5.0,673710.0,195.0,54057.0,1685.0,21572.0,195.0,0.0,2.0,0.0
723,1.0,640129.0,29.0,62337.0,2082.0,80.0,29.0,0.0,5.0,790565.0,29.0,60684.0,2945.0,443.0,29.0,0.0,1.0,0.0
724,1.0,641058.0,48.0,65035.0,164.0,80.0,48.0,0.0,4.0,1162370.0,48.0,60506.0,2902.0,443.0,48.0,0.0,2.0,0.0
725,3.0,642061.0,278.0,53366.0,487.0,53.0,278.0,0.0,5.0,737074.0,278.0,62252.0,3009.0,443.0,278.0,0.0,1.0,0.0
726,2.0,642541.0,143.0,63368.0,8924.0,80.0,143.0,0.0,4.0,870306.0,143.0,55097.0,1075.0,443.0,143.0,0.0,1.0,0.0
727,1.0,643165.0,434.0,55785.0,2469.0,80.0,434.0,0.0,6.0,919714.0,434.0,54653.0,9054.0,53.0,434.0,0.0,1.0,0.0
728,3.0,643824.0,467.0,61495.0,9596.0,53.0,467.0,0.0,5.0,1121420.0,467.0,57362.0,141.0,443.0,467.0,0.0,1.0,0.0
729,3.0,644536.0,340.0,58910.0,8649.0,53.0,340.0,0.0,6.0,943891.0,340.0,50985.0,498.0,53.0,340.0,0.0,1.0,0.0
730,2.0,645020.0,310.0,52347.0,8748.0,80.0,310.0,0.0,6.0,1077872.0,310.0,53767.0,329.0,53.0,310.0,0.0,1.0,0.0
731,2.0,645758.0,49.0,59430.0,1501.0,80.0,49.0,0.0,5.0,671342.0,49.0,56715.0,3046.0,443.0,49.0,0.0,1.0,0.0
732,3.0,648054.0,338.0,49877.0,376.0,53.0,338.0,0.0,5.0,801881.0,338.0,61380.0,164.0,443.0,338.0,0.0,3.0,1.0
733,2.0,650858.0,9.0,49681.0,273.0,80.0,9.0,0.0,4.0,1222934.0,9.0,54912.0,1048.0,27364.0,9.0,0.0,1.0,0.0
734,1.0,654166.0,466.0,59480.0,2937.0,80.0,466.0,0.0,6.0,1198596.0,466.0,50276.0,137.0,53.0,466.0,0.0,1.0,0.0
735,3.0,654521.0,145.0,63571.0,4694.0,53.0,145.0,0.0,5.0,989143.0,145.0,63457.0,5400.0,443.0,145.0,0.0,1.0,0.0
736,3.0,655646.0,187.0,56359.0,8464.0,53.0,187.0,0.0,6.0,813913.0,187.0,62841.0,8240.0,53.0,187.0,0.0,1.0,0.0
737,3.0,655811.0,222.0,57666.0,2499.0,53.0,222.0,0.0,5.0,1051240.0,222.0,50046.0,6975.0,443.0,222.0,0.0,1.0,0.0
738,2.0,656346.0,472.0,51443.0,451.0,80.0,472.0,0.0,5.0,849852.0,472.0,62826.0,3562.0,443.0,472.0,0.0,1.0,0.0
739,3.0,658915.0,156.0,54818.0,4988.0,20695.0,156.0,0.0,4.0,1097004.0,40.0,60221.0,1010.0,443.0,156.0,0.0,1.0,0.0
740,3.0,659966.0,426.0,54126.0,28.0,53.0,426.0,0.0,6.0,1116027.0,426.0,50983.0,3947.0,53.0,426.0,0.0,1.0,0.0
741,2.0,663861.0,214.0,58178.0,1984.0,80.0,214.0,0.0,6.0,1142586.0,214.0,57621.0,385.0,53.0,214.0,0.0,1.0,0.0
742,3.0,668985.0,349.0,65092.0,8232.0,53.0,349.0,0.0,4.0,716855.0,349.0,55239.0,1061.0,443.0,349.0,0.0,1.0,0.0
743,3.0,669436.0,293.0,53447.0,409.0,53.0,293.0,0.0,4.0,1210920.0,492.0,49937.0,5704.0,443.0,293.0,0.0,1.0,0.0
744,3.0,669519.0,310.0,63803.0,96.0,53.0,310.0,0.0,5.0,1248137.0,394.0,54641.0,1943.0,443.0,310.0,0.0,1.0,0.0
745,2.0,669877.0,43.0,64492.0,1657.0,80.0,43.0,0.0,6.0,936721.0,43.0,50405.0,208.0,53.0,43.0,0.0,1.0,0.0
746,3.0,671545.0,330.0,63865.0,72.0,53.0,330.0,0.0,6.0,947924.0,330.0,53812.0,7137.0,53.0,330.0,0.0,1.0,0.0
747,2.0,671695.0,220.0,53007.0,1886.0,80.0,220.0,0.0,4.0,974067.0,220.0,64837.0,1094.0,443.0,220.0,0.0,3.0,1.0
748,2.0,672737.0,134.0,56662.0,7828.0,80.0,226.0,0.0,5.0,878448.0,55.0,60045.0,9484.0,443.0,226.0,0.0,1.0,0.0
749,3.0,674842.0,290.0,62499.0,331.0,53.0,290.0,0.0,6.0,883755.0,290.0,64344.0,98.0,25636.0,290.0,0.0,1.0,0.0
750,1.0,675101.0,224.0,54814.0,2109.0,80.0,209.0,0.0,6.0,1211128.0,303.0,51857.0,82.0,53.0,209.0,0.0,1.0,0.0
751,1.0,675781.0,151.0,53176.0,493.0,80.0,151.0,0.0,5.0,1210401.0,151.0,64111.0,190.0,443.0,151.0,0.0,1.0,0.0
752,3.0,676890.0,384.0,54662.0,136.0,53.0,384.0,0.0,5.0,808841.0,384.0,58845.0,129.0,443.0,384.0,0.0,1.0,0.0
753,2.0,677177.0,44.0,64458.0,356.0,80.0,44.0,0.0,4.0,929503.0,44.0,65342.0,1050.0,443.0,44.0,0.0,2.0,0.0
754,2.0,679469.0,280.0,56437.0,9923.0,80.0,280.0,0.0,5.0,704373.0,280.0,62764.0,3956.0,443.0,280.0,0.0,2.0,0.0
755,3.0,681413.0,320.0,57228.0,342.0,52269.0,320.0,0.0,6.0,882981.0,320.0,64418.0,266.0,53.0,320.0,0.0,1.0,0.0
756,3.0,682748.0,276.0,51926.0,24.0,53.0,276.0,0.0,6.0,716819.0,276.0,63199.0,5977.0,53.0,276.0,0.0,3.0,1.0
757,1.0,683158.0,278.0,63859.0,8299.0,80.0,278.0,0.0,6.0,984313.0,278.0,54027.0,217.0,53.0,278.0,0.0,1.0,0.0
758,3.0,683313.0,299.0,54120.0,173.0,53.0,299.0,0.0,6.0,1080971.0,299.0,63837.0,185.0,53.0,299.0,0.0,1.0,0.0
759,2.0,684041.0,272.0,59064.0,4532.0,80.0,272.0,0.0,4.0,1063005.0,272.0,62137.0,2892.0,443.0,272.0,0.0,1.0,0.0
760,3.0,684064.0,362.0,57602.0,204.0,53.0,358.0,0.0,6.0,890005.0,358.0,60804.0,9093.0,53.0,358.0,0.0,1.0,0.0
761,2.0,685354.0,32.0,56593.0,372.0,80.0,32.0,0.0,4.0,750349.0,32.0,55193.0,1052.0,443.0,32.0,0.0,2.0,0.0
762,3.0,686447.0,195.0,59445.0,3169.0,53.0,195.0,0.0,4.0,891525.0,195.0,57125.0,1059.0,443.0,195.0,0.0,1.0,0.0
763,2.0,687029.0,102.0,63336.0,8056.0,80.0,99.0,0.0,5.0,1179247.0,99.0,56705.0,5477.0,16577.0,99.0,0.0,1.0,0.0
764,3.0,687072.0,486.0,53400.0,8172.0,63117.0,486.0,0.0,5.0,983385.0,486.0,62291.0,3267.0,443.0,486.0,0.0,1.0,0.0
765,1.0,688804.0,182.0,57188.0,1016.0,80.0,182.0,0.0,4.0,1058646.0,182.0,53424.0,1073.0,10682.0,182.0,0.0,1.0,0.0
766,1.0,691537.0,218.0,64093.0,7167.0,80.0,218.0,0.0,4.0,916292.0,218.0,52018.0,1059.0,443.0,218.0,0.0,2.0,0.0
767,2.0,691620.0,128.0,58233.0,5191.0,80.0,128.0,0.0,6.0,863921.0,128.0,59631.0,4447.0,53.0,128.0,0.0,1.0,0.0
768,2.0,692433.0,500.0,60549.0,7.0,80.0,500.0,0.0,6.0,1193514.0,500.0,55426.0,8351.0,53.0,500.0,0.0,1.0,0.0
769,2.0,695676.0,457.0,57320.0,6987.0,80.0,457.0,0.0,5.0,1035248.0,9.0,54617.0,6295.0,20193.0,457.0,0.0,1.0,0.0
770,2.0,696508.0,86.0,63329.0,7728.0,80.0,86.0,0.0,4.0,920709.0,86.0,55243.0,1095.0,443.0,86.0,0.0,2.0,0.0
771,3.0,698135.0,400.0,49666.0,1729.0,53.0,400.0,0.0,6.0,1256573.0,400.0,64792.0,240.0,53.0,400.0,0.0,1.0,0.0
772,2.0,698808.0,197.0,51657.0,169.0,80.0,100.0,0.0,5.0,1267067.0,254.0,55955.0,5304.0,46545.0,100.0,0.0,1.0,0.0
773,3.0,700708.0,355.0,62293.0,495.0,53.0,355.0,0.0,4.0,1036974.0,355.0,58875.0,1086.0,443.0,355.0,0.0,1.0,0.0
774,1.0,703268.0,345.0,54040.0,5248.0,80.0,345.0,0.0,4.0,807305.0,345.0,60297.0,1089.0,443.0,345.0,0.0,2.0,0.0
775,2.0,705487.0,206.0,60140.0,411.0,80.0,206.0,0.0,5.0,811998.0,206.0,63852.0,2295.0,443.0,206.0,0.0,1.0,0.0
776,3.0,707027.0,370.0,49884.0,9095.0,50081.0,370.0,0.0,4.0,1028957.0,370.0,54329.0,1066.0,443.0,370.0,0.0,1.0,0.0
777,2.0,708436.0,344.0,64032.0,1637.0,59832.0,344.0,0.0,6.0,858625.0,344.0,58841.0,279.0,53.0,344.0,0.0,1.0,0.0
778,2.0,710553.0,139.0,61374.0,1039.0,52953.0,139.0,0.0,5.0,1075636.0,139.0,60992.0,177.0,443.0,139.0,0.0,1.0,0.0
779,1.0,711190.0,296.0,51309.0,4304.0,80.0,296.0,0.0,4.0,995414.0,296.0,55252.0,3914.0,443.0,296.0,0.0,1.0,0.0
780,3.0,711845.0,412.0,61946.0,462.0,53.0,412.0,0.0,4.0,932032.0,412.0,50885.0,1059.0,443.0,412.0,0.0,1.0,0.0
781,1.0,712784.0,335.0,59701.0,4221.0,56171.0,335.0,0.0,6.0,830381.0,335.0,61005.0,328.0,53.0,335.0,0.0,1.0,0.0
782,3.0,714493.0,326.0,59720.0,458.0,53.0,326.0,0.0,6.0,845392.0,326.0,52456.0,5203.0,64042.0,326.0,0.0,1.0,0.0
783,3.0,716374.0,360.0,59779.0,496.0,53.0,360.0,0.0,4.0,752570.0,360.0,50633.0,1007.0,443.0,360.0,0.0,1.0,0.0
784,1.0,716688.0,218.0,58048.0,7170.0,80.0,218.0,0.0,5.0,1045013.0,218.0,49225.0,8356.0,57412.0,218.0,0.0,1.0,0.0
785,3.0,717478.0,449.0,49524.0,9137.0,53.0,449.0,0.0,4.0,986171.0,449.0,65181.0,1089.0,443.0,449.0,0.0,1.0,0.0
786,3.0,721305.0,410.0,60944.0,2290.0,53.0,410.0,0.0,5.0,751092.0,410.0,59053.0,2216.0,443.0,410.0,0.0,2.0,0.0
787,1.0,722111.0,468.0,60885.0,1078.0,80.0,468.0,0.0,6.0,848430.0,468.0,64451.0,4531.0,53.0,468.0,0.0,1.0,0.0
788,2.0,723371.0,14.0,54750.0,71.0,80.0,14.0,0.0,5.0,1273483.0,14.0,54358.0,6669.0,443.0,14.0,0.0,1.0,0.0
789,2.0,725601.0,106.0,50689.0,3106.0,80.0,106.0,0.0,5.0,1229722.0,106.0,63480.0,5147.0,443.0,106.0,0.0,1.0,0.0
790,3.0,726812.0,85.0,55779.0,416.0,53.0,85.0,0.0,6.0,868064.0,85.0,59296.0,450.0,53.0,85.0,0.0,1.0,0.0
791,2.0,731341.0,30.0,61058.0,394.0,80.0,30.0,0.0,6.0,1050531.0,30.0,60938.0,9156.0,53.0,30.0,0.0,1.0,0.0
792,2.0,731425.0,172.0,65525.0,8798.0,80.0,172.0,0.0,5.0,894549.0,172.0,49845.0,1208.0,443.0,172.0,0.0,1.0,0.0
793,2.0,732182.0,427.0,64488.0,182.0,80.0,28.0,0.0,4.0,1125725.0,28.0,58674.0,1037.0,443.0,28.0,0.0,1.0,0.0
794,1.0,733043.0,221.0,54726.0,9653.0,80.0,221.0,0.0,4.0,1198065.0,221.0,60507.0,1047.0,443.0,221.0,0.0,1.0,0.0
795,3.0,733048.0,410.0,57081.0,182.0,53.0,410.0,0.0,5.0,1023937.0,410.0,57012.0,92.0,443.0,410.0,0.0,1.0,0.0
796,3.0,734414.0,155.0,56402.0,468.0,53.0,155.0,0.0,5.0,960598.0,155.0,62038.0,2952.0,443.0,155.0,0.0,2.0,0.0
797,1.0,736557.0,496.0,64852.0,4694.0,80.0,295.0,0.0,6.0,963197.0,295.0,63602.0,4361.0,53.0,295.0,0.0,1.0,0.0
798,2.0,737130.0,53.0,53724.0,7363.0,80.0,53.0,0.0,5.0,1242593.0,53.0,61574.0,9456.0,443.0,53.0,0.0,1.0,0.0
799,1.0,737722.0,192.0,55846.0,12.0,80.0,192.0,0.0,4.0,985913.0,289.0,60382.0,1019.0,15562.0,192.0,0.0,1.0,0.0
800,1.0,739452.0,50.0,59323.0,1841.0,6572.0,50.0,0.0,5.0,1035599.0,50.0,58586.0,5954.0,443.0,50.0,0.0,1.0,0.0
801,1.0,741317.0,478.0,62808.0,272.0,80.0,166.0,0.0,4.0,808971.0,166.0,60305.0,2588.0,443.0,166.0,0.0,1.0,0.0
802,1.0,742403.0,82.0,57992.0,9797.0,14203.0,82.0,0.0,5.0,980289.0,82.0,62364.0,335.0,443.0,82.0,0.0,1.0,0.0
803,1.0,743668.0,498.0,64988.0,5432.0,80.0,498.0,0.0,6.0,1087620.0,498.0,60895.0,315.0,53.0,498.0,0.0,1.0,0.0
804,3.0,745503.0,295.0,56160.0,306.0,53.0,295.0,0.0,6.0,1197083.0,239.0,57132.0,9800.0,43497.0,295.0,0.0,1.0,0.0
805,3.0,750705.0,233.0,57034.0,5717.0,53.0,233.0,0.0,4.0,794324.0,233.0,55851.0,1082.0,443.0,233.0,0.0,2.0,0.0
806,3.0,750863.0,12.0,61867.0,6437.0,53.0,12.0,0.0,6.0,1026847.0,433.0,62564.0,383.0,53.0,12.0,0.0,1.0,0.0
807,2.0,752687.0,384.0,62437.0,181.0,80.0,384.0,0.0,4.0,1188883.0,384.0,50921.0,1051.0,443.0,384.0,0.0,1.0,0.0
808,3.0,753454.0,290.0,52435.0,158.0,53.0,290.0,0.0,4.0,1089523.0,290.0,50770.0,1087.0,443.0,290.0,0.0,1.0,0.0
809,3.0,756753.0,45.0,58387.0,8120.0,53.0,45.0,0.0,6.0,786465.0,45.0,60958.0,2202.0,53.0,45.0,0.0,1.0,0.0
810,1.0,757012.0,46.0,58736.0,8348.0,80.0,46.0,0.0,4.0,1065937.0,46.0,64263.0,1019.0,5386.0,46.0,0.0,1.0,0.0
811,1.0,761072.0,315.0,62060.0,4194.0,80.0,315.0,0.0,6.0,986665.0,299.0,63057.0,330.0,53.0,315.0,0.0,1.0,0.0
812,2.0,761631.0,473.0,63632.0,8499.0,62861.0,473.0,0.0,5.0,762475.0,473.0,62782.0,489.0,443.0,473.0,0.0,2.0,0.0
813,3.0,762052.0,32.0,61997.0,83.0,48744.0,32.0,0.0,6.0,778383.0,32.0,53219.0,452.0,53.0,32.0,0.0,2.0,0.0
814,3.0,763354.0,248.0,58316.0,467.0,53.0,248.0,0.0,5.0,1047196.0,248.0,64171.0,7120.0,21848.0,248.0,0.0,1.0,0.0
815,2.0,763884.0,110.0,58665.0,6832.0,80.0,5.0,0.0,4.0,1117697.0,5.0,58741.0,1050.0,2096.0,5.0,0.0,3.0,1.0
816,1.0,764647.0,102.0,52218.0,6219.0,80.0,102.0,0.0,6.0,975244.0,102.0,64190.0,6284.0,53.0,102.0,0.0,2.0,0.0
817,2.0,765040.0,232.0,51082.0,426.0,80.0,232.0,0.0,5.0,1109914.0,232.0,52295.0,7048.0,443.0,232.0,0.0,1.0,0.0
818,3.0,765054.0,81.0,61449.0,451.0,53.0,81.0,0.0,6.0,1295248.0,81.0,63546.0,295.0,53.0,81.0,0.0,1.0,0.0
819,3.0,765617.0,480.0,60894.0,71.0,53.0,480.0,0.0,6.0,887026.0,480.0,49277.0,249.0,53.0,480.0,0.0,3.0,1.0
820,3.0,766953.0,172.0,53241.0,254.0,37519.0,172.0,0.0,4.0,1275637.0,172.0,53817.0,1056.0,443.0,172.0,0.0,1.0,0.0
821,1.0,766970.0,322.0,50160.0,3289.0,80.0,322.0,0.0,6.0,1027114.0,322.0,52782.0,8315.0,53.0,322.0,0.0,1.0,0.0
822,3.0,767438.0,249.0,63204.0,451.0,53.0,249.0,0.0,6.0,1293463.0,249.0,58742.0,405.0,53.0,249.0,0.0,1.0,0.0
823,1.0,769397.0,213.0,60862.0,43.0,5690.0,213.0,0.0,5.0,996392.0,213.0,63698.0,6751.0,443.0,213.0,0.0,1.0,0.0
824,1.0,769959.0,273.0,65509.0,325.0,80.0,273.0,0.0,5.0,913948.0,273.0,49774.0,6735.0,443.0,273.0,0.0,1.0,0.0
825,3.0,770739.0,211.0,58459.0,121.0,53.0,211.0,0.0,6.0,1119479.0,211.0,57409.0,4664.0,53.0,211.0,0.0,1.0,0.0
826,1.0,772168.0,122.0,55977.0,89.0,80.0,122.0,0.0,6.0,840462.0,122.0,64220.0,405.0,53.0,122.0,0.0,1.0,0.0
827,1.0,774925.0,133.0,63896.0,8499.0,80.0,234.0,0.0,6.0,1167791.0,473.0,62855.0,6780.0,53.0,234.0,0.0,1.0,0.0
828,3.0,777347.0,253.0,62857.0,7718.0,53.0,253.0,0.0,6.0,1001450.0,253.0,59215.0,436.0,53.0,253.0,0.0,2.0,0.0
829,3.0,779659.0,364.0,65094.0,82.0,53.0,364.0,0.0,5.0,942961.0,364.0,63338.0,8231.0,443.0,364.0,0.0,1.0,0.0
830,3.0,784595.0,318.0,54526.0,275.0,53.0,318.0,0.0,6.0,1245043.0,318.0,58162.0,215.0,43858.0,318.0,0.0,1.0,0.0
831,2.0,784919.0,493.0,55646.0,269.0,80.0,493.0,0.0,6.0,1086243.0,493.0,60441.0,5551.0,29223.0,493.0,0.0,1.0,0.0
832,1.0,792664.0,61.0,55369.0,5106.0,80.0,61.0,0.0,5.0,805545.0,37.0,60369.0,94.0,443.0,61.0,0.0,1.0,0.0
833,1.0,794856.0,316.0,50828.0,9417.0,80.0,316.0,0.0,6.0,1010023.0,316.0,49534.0,32.0,53.0,316.0,0.0,2.0,0.0
834,3.0,797443.0,192.0,63169.0,7371.0,53.0,192.0,0.0,4.0,1034126.0,192.0,63791.0,2816.0,443.0,192.0,0.0,1.0,0.0
835,2.0,797977.0,344.0,51198.0,1893.0,80.0,344.0,0.0,5.0,1077796.0,344.0,50889.0,3186.0,2995.0,344.0,0.0,1.0,0.0
836,3.0,798585.0,277.0,57318.0,322.0,53.0,330.0,0.0,5.0,1165161.0,330.0,65194.0,9101.0,443.0,330.0,0.0,1.0,0.0
837,1.0,801086.0,274.0,62873.0,2312.0,80.0,274.0,0.0,6.0,829423.0,274.0,63334.0,1093.0,53.0,274.0,0.0,2.0,0.0
838,3.0,801946.0,306.0,57822.0,9284.0,53.0,306.0,0.0,5.0,834352.0,306.0,55967.0,7086.0,443.0,306.0,0.0,1.0,0.0
839,1.0,802295.0,404.0,63264.0,7981.0,80.0,404.0,0.0,6.0,1282310.0,404.0,62777.0,4256.0,61723.0,404.0,0.0,1.0,0.0
840,2.0,802421.0,433.0,61172.0,197.0,80.0,433.0,0.0,6.0,1028417.0,70.0,49319.0,5661.0,53.0,433.0,0.0,1.0,0.0
841,2.0,804605.0,182.0,56123.0,71.0,80.0,182.0,0.0,4.0,1135435.0,182.0,56808.0,1058.0,443.0,182.0,0.0,1.0,0.0
842,1.0,807348.0,224.0,61005.0,120.0,80.0,224.0,0.0,4.0,1165400.0,224.0,65060.0,1010.0,51371.0,224.0,0.0,1.0,0.0
843,3.0,810266.0,152.0,52172.0,5556.0,53.0,152.0,0.0,4.0,812658.0,152.0,64032.0,6768.0,443.0,152.0,0.0,1.0,0.0
844,3.0,810866.0,425.0,58873.0,378.0,53.0,425.0,0.0,4.0,964105.0,425.0,54668.0,1071.0,443.0,425.0,0.0,1.0,0.0
845,3.0,810970.0,118.0,62676.0,407.0,53.0,118.0,0.0,4.0,970905.0,118.0,52807.0,3124.0,443.0,118.0,0.0,1.0,0.0
846,2.0,815735.0,329.0,57612.0,5832.0,80.0,329.0,0.0,4.0,987940.0,329.0,63087.0,7808.0,17557.0,329.0,0.0,2.0,0.0
847,2.0,816060.0,262.0,52862.0,2422.0,80.0,262.0,0.0,5.0,1263905.0,262.0,56711.0,317.0,55542.0,262.0,0.0,1.0,0.0
848,3.0,816534.0,23.0,54779.0,422.0,53.0,23.0,0.0,6.0,1173188.0,23.0,54584.0,400.0,53.0,23.0,0.0,1.0,0.0
849,1.0,819107.0,121.0,56126.0,178.0,80.0,121.0,0.0,5.0,1025702.0,121.0,64423.0,4133.0,443.0,121.0,0.0,1.0,0.0
850,2.0,819620.0,377.0,50882.0,49.0,80.0,377.0,0.0,6.0,1111890.0,377.0,64730.0,406.0,53.0,377.0,0.0,3.0,1.0
851,2.0,820487.0,408.0,59300.0,8929.0,80.0,408.0,0.0,5.0,952229.0,408.0,52466.0,132.0,443.0,408.0,0.0,2.0,0.0
852,2.0,821895.0,424.0,64449.0,8913.0,80.0,424.0,0.0,6.0,938588.0,177.0,61884.0,366.0,53.0,424.0,0.0,1.0,0.0
853,2.0,823006.0,146.0,50050.0,268.0,4645.0,146.0,0.0,6.0,1039810.0,146.0,55775.0,1.0,53.0,146.0,0.0,1.0,0.0
854,1.0,827161.0,304.0,55549.0,5927.0,80.0,304.0,0.0,5.0,1209196.0,82.0,54361.0,7657.0,443.0,304.0,0.0,1.0,0.0
855,3.0,830633.0,44.0,61438.0,428.0,53.0,44.0,0.0,6.0,1076083.0,44.0,56201.0,2074.0,53.0,44.0,0.0,1.0,0.0
856,3.0,832971.0,113.0,56560.0,389.0,53.0,113.0,0.0,5.0,938916.0,113.0,63292.0,8419.0,443.0,113.0,0.0,1.0,0.0
857,1.0,836062.0,414.0,58735.0,209.0,80.0,414.0,0.0,6.0,1150060.0,414.0,59361.0,4744.0,3699.0,414.0,0.0,1.0,0.0
858,2.0,839905.0,51.0,56475.0,460.0,80.0,51.0,0.0,6.0,1221695.0,51.0,61179.0,8876.0,64346.0,51.0,0.0,1.0,0.0
859,1.0,840477.0,47.0,54004.0,298.0,80.0,47.0,0.0,6.0,922182.0,47.0,62940.0,93.0,53.0,47.0,0.0,2.0,0.0
860,1.0,846845.0,162.0,63216.0,8481.0,80.0,162.0,0.0,4.0,953676.0,162.0,51509.0,1061.0,443.0,162.0,0.0,1.0,0.0
861,3.0,848937.0,420.0,59831.0,314.0,47096.0,420.0,0.0,6.0,1264493.0,420.0,55508.0,375.0,53.0,420.0,0.0,1.0,0.0
862,2.0,850217.0,302.0,55273.0,4859.0,80.0,302.0,0.0,5.0,1120917.0,302.0,60980.0,1690.0,443.0,302.0,0.0,1.0,0.0
863,1.0,855223.0,452.0,54878.0,3649.0,80.0,452.0,0.0,4.0,993418.0,452.0,52262.0,1081.0,21177.0,452.0,0.0,1.0,0.0
864,3.0,855895.0,433.0,64681.0,262.0,53.0,433.0,0.0,5.0,1073892.0,433.0,54659.0,2132.0,443.0,433.0,0.0,1.0,0.0
865,2.0,857164.0,311.0,50596.0,9720.0,80.0,311.0,0.0,4.0,948701.0,311.0,50198.0,1063.0,443.0,311.0,0.0,1.0,0.0
866,3.0,857794.0,377.0,50983.0,380.0,53.0,377.0,0.0,5.0,1269921.0,377.0,63209.0,327.0,443.0,377.0,0.0,2.0,0.0
867,3.0,865680.0,312.0,60727.0,12.0,53.0,312.0,0.0,5.0,980014.0,312.0,57175.0,4865.0,37065.0,312.0,0.0,3.0,1.0
