alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host
1.0,1144446.0,356.0,52357.0,1398.0,80.0,356.0,0.0
7.0,118448.0,241.0,52892.0,365.0,451.0,241.0,370.0
2.0,791322.0,8.0,56757.0,5327.0,80.0,8.0,0.0
5.0,700971.0,498.0,64415.0,473.0,443.0,498.0,0.0
4.0,1106938.0,205.0,62955.0,1049.0,443.0,205.0,0.0
8.0,16196.0,82.0,61881.0,10023.0,443.0,82.0,0.0
5.0,952229.0,408.0,52466.0,132.0,443.0,408.0,0.0
1.0,94306.0,349.0,55838.0,4642.0,80.0,349.0,0.0
6.0,731230.0,98.0,57271.0,134.0,7166.0,98.0,0.0
4.0,869853.0,396.0,52683.0,1022.0,443.0,396.0,0.0
1.0,517260.0,441.0,55361.0,7750.0,80.0,441.0,0.0
8.0,188298.0,99.0,61678.0,10071.0,443.0,99.0,0.0
1.0,769959.0,273.0,65509.0,325.0,80.0,273.0,0.0
8.0,668243.0,77.0,53289.0,10075.0,443.0,77.0,0.0
5.0,982604.0,411.0,57935.0,8531.0,443.0,411.0,0.0
1.0,487901.0,279.0,51353.0,5386.0,80.0,279.0,0.0
6.0,858625.0,344.0,58841.0,279.0,53.0,344.0,0.0
5.0,1101967.0,185.0,53787.0,27.0,443.0,185.0,0.0
5.0,975465.0,454.0,58299.0,2615.0,443.0,454.0,0.0
5.0,264716.0,71.0,51249.0,5423.0,443.0,71.0,0.0
3.0,89748.0,200.0,62537.0,46.0,53.0,104.0,0.0
4.0,775346.0,150.0,53920.0,1011.0,443.0,150.0,0.0
3.0,369628.0,197.0,52074.0,8940.0,53.0,197.0,0.0
8.0,183779.0,297.0,63053.0,10097.0,443.0,297.0,0.0
8.0,94269.0,285.0,65530.0,10025.0,20394.0,285.0,0.0
5.0,1227927.0,461.0,55715.0,6082.0,443.0,461.0,0.0
8.0,430035.0,308.0,63849.0,10046.0,443.0,308.0,0.0
7.0,577932.0,370.0,61245.0,89.0,625.0,370.0,89.0
8.0,613829.0,53.0,58399.0,10043.0,443.0,53.0,0.0
5.0,91599.0,146.0,62464.0,478.0,443.0,146.0,0.0
6.0,1089402.0,363.0,52810.0,269.0,53.0,363.0,0.0
2.0,248027.0,372.0,61559.0,319.0,80.0,372.0,0.0
7.0,351219.0,60.0,50399.0,219.0,361.0,60.0,219.0
6.0,252402.0,196.0,64273.0,204.0,53.0,196.0,0.0
7.0,606627.0,308.0,64234.0,149.0,524.0,308.0,249.0
8.0,741475.0,2.0,50483.0,10069.0,60665.0,2.0,0.0
2.0,650858.0,9.0,49681.0,273.0,80.0,9.0,0.0
4.0,613359.0,294.0,60589.0,8548.0,443.0,294.0,0.0
5.0,1045013.0,218.0,49225.0,8356.0,57412.0,218.0,0.0
4.0,1236075.0,228.0,51584.0,1294.0,443.0,228.0,0.0
6.0,125879.0,97.0,51638.0,252.0,53.0,97.0,0.0
6.0,660800.0,191.0,64219.0,411.0,53.0,191.0,0.0
4.0,1284416.0,374.0,57417.0,4560.0,443.0,374.0,0.0
8.0,190604.0,488.0,55475.0,10019.0,443.0,488.0,0.0
7.0,148853.0,306.0,61774.0,385.0,702.0,306.0,385.0
3.0,643824.0,467.0,61495.0,9596.0,53.0,467.0,0.0
1.0,760477.0,497.0,64712.0,1211.0,80.0,497.0,0.0
7.0,105359.0,8.0,65403.0,220.0,148.0,8.0,220.0
1.0,597149.0,60.0,55968.0,1606.0,80.0,60.0,0.0
4.0,661945.0,433.0,51594.0,1007.0,443.0,433.0,0.0
5.0,430102.0,424.0,60199.0,9679.0,443.0,424.0,0.0
4.0,773788.0,436.0,49257.0,1367.0,443.0,395.0,0.0
3.0,917956.0,110.0,55124.0,3744.0,53.0,110.0,0.0
6.0,9277.0,293.0,57889.0,2.0,53.0,293.0,0.0
1.0,1035775.0,132.0,51160.0,1273.0,80.0,132.0,0.0
2.0,214080.0,423.0,62899.0,9065.0,80.0,423.0,0.0
2.0,241718.0,101.0,52570.0,9864.0,80.0,432.0,0.0
4.0,1156775.0,119.0,56319.0,1038.0,443.0,119.0,0.0
4.0,1128067.0,350.0,55762.0,1061.0,443.0,350.0,0.0
2.0,83972.0,307.0,55416.0,1216.0,80.0,307.0,0.0
1.0,790277.0,123.0,63673.0,34.0,80.0,255.0,0.0
8.0,1211126.0,275.0,54862.0,10017.0,443.0,275.0,0.0
6.0,38031.0,151.0,60208.0,51.0,53.0,485.0,0.0
2.0,1028506.0,495.0,65377.0,8752.0,80.0,495.0,0.0
1.0,173759.0,169.0,58279.0,9165.0,80.0,169.0,0.0
4.0,385286.0,453.0,59474.0,1057.0,443.0,453.0,0.0
5.0,498941.0,385.0,54283.0,8395.0,443.0,385.0,0.0
5.0,241391.0,132.0,56261.0,5164.0,443.0,132.0,0.0
3.0,127023.0,292.0,63812.0,3594.0,53.0,441.0,0.0
6.0,579906.0,339.0,62832.0,69.0,53.0,218.0,0.0
3.0,635377.0,328.0,61438.0,1394.0,53.0,252.0,0.0
2.0,1129346.0,135.0,50335.0,4059.0,80.0,135.0,0.0
1.0,277627.0,175.0,52999.0,5285.0,80.0,175.0,0.0
3.0,246515.0,349.0,61081.0,9821.0,53.0,349.0,0.0
8.0,663674.0,47.0,50588.0,10001.0,443.0,94.0,0.0
8.0,931162.0,311.0,64185.0,10004.0,443.0,311.0,0.0
7.0,517237.0,256.0,59885.0,222.0,57.0,256.0,222.0
8.0,638676.0,272.0,59488.0,10092.0,443.0,272.0,0.0
7.0,134254.0,284.0,59578.0,156.0,907.0,284.0,156.0
3.0,210253.0,269.0,58862.0,182.0,40958.0,269.0,0.0
7.0,161094.0,492.0,64717.0,281.0,708.0,492.0,281.0
3.0,632052.0,225.0,61921.0,309.0,53.0,225.0,0.0
6.0,92275.0,98.0,63715.0,215.0,53.0,98.0,0.0
3.0,224519.0,394.0,53841.0,3573.0,53.0,394.0,0.0
8.0,1000510.0,230.0,65258.0,10053.0,443.0,230.0,0.0
2.0,112152.0,151.0,56977.0,4566.0,80.0,151.0,0.0
7.0,534080.0,277.0,58545.0,335.0,941.0,277.0,335.0
6.0,936721.0,43.0,50405.0,208.0,53.0,43.0,0.0
7.0,886892.0,24.0,56771.0,296.0,668.0,24.0,296.0
6.0,1142586.0,214.0,57621.0,385.0,53.0,214.0,0.0
3.0,340921.0,284.0,49878.0,423.0,53.0,284.0,0.0
4.0,274109.0,15.0,62334.0,1080.0,443.0,15.0,0.0
5.0,496736.0,55.0,54219.0,8165.0,17240.0,55.0,0.0
3.0,543156.0,267.0,57566.0,2347.0,53.0,267.0,0.0
7.0,1233732.0,138.0,62526.0,324.0,157.0,138.0,324.0
2.0,225698.0,346.0,57027.0,383.0,80.0,346.0,0.0
8.0,601518.0,474.0,57244.0,10018.0,17780.0,474.0,0.0
3.0,369956.0,365.0,50316.0,372.0,53.0,365.0,0.0
2.0,205330.0,417.0,53521.0,192.0,80.0,417.0,0.0
3.0,750863.0,12.0,61867.0,6437.0,53.0,12.0,0.0
3.0,447217.0,57.0,56407.0,477.0,53.0,57.0,0.0
7.0,770972.0,313.0,52395.0,228.0,957.0,313.0,228.0
4.0,407433.0,75.0,50610.0,1072.0,443.0,75.0,0.0
4.0,891525.0,195.0,57125.0,1059.0,443.0,195.0,0.0
4.0,321414.0,103.0,56040.0,1099.0,443.0,103.0,0.0
6.0,135495.0,393.0,50009.0,186.0,53.0,393.0,0.0
8.0,883231.0,402.0,55838.0,10071.0,443.0,402.0,0.0
2.0,973573.0,244.0,57924.0,50.0,80.0,244.0,0.0
5.0,542634.0,296.0,56526.0,1257.0,443.0,296.0,0.0
5.0,204913.0,491.0,50039.0,7030.0,443.0,492.0,0.0
6.0,686957.0,395.0,51761.0,9688.0,53.0,395.0,0.0
7.0,710147.0,274.0,50230.0,418.0,438.0,274.0,418.0
4.0,295873.0,418.0,53069.0,1010.0,443.0,418.0,0.0
7.0,39922.0,146.0,57707.0,189.0,224.0,146.0,189.0
4.0,388445.0,192.0,63398.0,8989.0,443.0,192.0,0.0
6.0,1064574.0,410.0,64594.0,232.0,53.0,410.0,0.0
7.0,885877.0,475.0,58749.0,270.0,663.0,475.0,270.0
4.0,968550.0,66.0,49804.0,1028.0,443.0,66.0,0.0
6.0,533169.0,67.0,63130.0,2615.0,53.0,67.0,0.0
8.0,1176545.0,146.0,61869.0,10040.0,29477.0,146.0,0.0
5.0,1267067.0,254.0,55955.0,5304.0,46545.0,100.0,0.0
6.0,658288.0,242.0,60486.0,435.0,53.0,242.0,0.0
2.0,167516.0,373.0,56125.0,2690.0,80.0,373.0,0.0
2.0,610995.0,242.0,51119.0,1239.0,80.0,190.0,0.0
3.0,918982.0,328.0,53250.0,359.0,53.0,328.0,0.0
2.0,1541.0,282.0,63759.0,5655.0,80.0,282.0,0.0
6.0,647121.0,371.0,60027.0,446.0,53.0,371.0,0.0
8.0,355888.0,409.0,58605.0,10087.0,443.0,372.0,0.0
2.0,56563.0,350.0,57433.0,455.0,80.0,350.0,0.0
1.0,366633.0,371.0,49335.0,2622.0,80.0,371.0,0.0
2.0,1155105.0,362.0,61860.0,9946.0,80.0,362.0,0.0
5.0,982828.0,53.0,55004.0,313.0,443.0,53.0,0.0
7.0,1141437.0,243.0,61461.0,374.0,579.0,303.0,374.0
8.0,938539.0,312.0,49660.0,10068.0,443.0,312.0,0.0
3.0,49243.0,366.0,51362.0,4610.0,53.0,366.0,0.0
4.0,526071.0,222.0,56734.0,1021.0,443.0,222.0,0.0
5.0,832903.0,240.0,58361.0,238.0,443.0,240.0,0.0
4.0,1088612.0,179.0,57898.0,7724.0,443.0,179.0,0.0
5.0,394915.0,36.0,49916.0,6377.0,443.0,36.0,0.0
1.0,27085.0,383.0,53248.0,124.0,80.0,383.0,0.0
6.0,567112.0,493.0,57887.0,368.0,53.0,493.0,0.0
6.0,105790.0,458.0,54834.0,80.0,53.0,458.0,0.0
1.0,889487.0,210.0,60282.0,419.0,80.0,210.0,0.0
1.0,20904.0,30.0,61281.0,6441.0,80.0,30.0,0.0
8.0,163727.0,221.0,59356.0,10010.0,443.0,221.0,0.0
3.0,1097683.0,185.0,54508.0,196.0,53.0,185.0,0.0
7.0,151839.0,36.0,56530.0,230.0,920.0,36.0,230.0
4.0,666950.0,186.0,60170.0,8335.0,443.0,186.0,0.0
7.0,549730.0,425.0,56873.0,234.0,268.0,425.0,234.0
5.0,406735.0,330.0,54938.0,481.0,443.0,330.0,0.0
5.0,220749.0,435.0,60526.0,3833.0,443.0,51.0,0.0
3.0,492615.0,184.0,50762.0,9205.0,53.0,184.0,0.0
2.0,614721.0,57.0,58357.0,7163.0,80.0,57.0,0.0
4.0,126507.0,26.0,59222.0,1014.0,443.0,26.0,0.0
8.0,427940.0,256.0,57950.0,10057.0,443.0,130.0,0.0
1.0,364395.0,481.0,51920.0,381.0,80.0,481.0,0.0
6.0,1020140.0,169.0,60423.0,497.0,1144.0,169.0,0.0
7.0,486379.0,133.0,62865.0,450.0,46.0,133.0,450.0
1.0,542129.0,459.0,56284.0,67.0,80.0,459.0,0.0
3.0,47443.0,200.0,57483.0,122.0,53.0,111.0,0.0
6.0,1048133.0,284.0,52683.0,207.0,53.0,284.0,0.0
6.0,294962.0,388.0,56870.0,5931.0,53.0,388.0,0.0
6.0,1146759.0,93.0,56883.0,202.0,53.0,93.0,0.0
5.0,1165161.0,330.0,65194.0,9101.0,443.0,330.0,0.0
4.0,414970.0,39.0,63908.0,1013.0,443.0,39.0,0.0
6.0,689973.0,134.0,50387.0,48.0,53.0,134.0,0.0
2.0,121579.0,319.0,60324.0,8414.0,21666.0,319.0,0.0
7.0,784413.0,178.0,57921.0,472.0,301.0,178.0,472.0
4.0,986906.0,277.0,58754.0,1034.0,443.0,277.0,0.0
7.0,158992.0,23.0,60935.0,470.0,50.0,23.0,470.0
8.0,185212.0,320.0,53567.0,10044.0,443.0,320.0,0.0
2.0,53580.0,456.0,54139.0,373.0,80.0,456.0,0.0
5.0,44187.0,205.0,56209.0,4731.0,443.0,205.0,0.0
5.0,1048786.0,475.0,50426.0,5619.0,443.0,256.0,0.0
1.0,521829.0,488.0,54232.0,2146.0,80.0,488.0,0.0
7.0,604336.0,389.0,58409.0,98.0,943.0,389.0,98.0
6.0,304258.0,74.0,61316.0,346.0,53.0,346.0,0.0
3.0,1060952.0,124.0,56516.0,3070.0,53.0,72.0,0.0
6.0,141706.0,171.0,49803.0,5270.0,53.0,171.0,0.0
1.0,812238.0,129.0,55200.0,2081.0,80.0,129.0,0.0
4.0,1285001.0,377.0,61187.0,3224.0,443.0,377.0,0.0
3.0,658915.0,156.0,54818.0,4988.0,20695.0,156.0,0.0
7.0,762616.0,248.0,58465.0,74.0,904.0,248.0,74.0
3.0,66372.0,36.0,58496.0,286.0,53.0,36.0,0.0
5.0,1132095.0,486.0,64386.0,358.0,443.0,486.0,0.0
8.0,292909.0,459.0,51043.0,10100.0,443.0,459.0,0.0
6.0,790954.0,61.0,62002.0,4074.0,53.0,61.0,0.0
6.0,150759.0,337.0,54149.0,477.0,53.0,337.0,0.0
2.0,1082392.0,28.0,65191.0,147.0,80.0,28.0,0.0
6.0,605278.0,184.0,59750.0,386.0,53.0,184.0,0.0
8.0,307880.0,194.0,64505.0,10033.0,443.0,194.0,0.0
8.0,485584.0,251.0,64946.0,10075.0,443.0,251.0,0.0
5.0,246941.0,304.0,50616.0,1903.0,443.0,304.0,0.0
6.0,1256573.0,400.0,64792.0,240.0,53.0,400.0,0.0
3.0,1030468.0,433.0,49299.0,4305.0,53.0,433.0,0.0
8.0,355855.0,350.0,64055.0,10033.0,443.0,441.0,0.0
8.0,809388.0,404.0,63606.0,10056.0,443.0,111.0,0.0
5.0,526698.0,491.0,56597.0,491.0,443.0,491.0,0.0
3.0,296186.0,490.0,60208.0,269.0,53.0,490.0,0.0
4.0,811667.0,159.0,57686.0,9651.0,443.0,159.0,0.0
8.0,430002.0,490.0,56641.0,10095.0,443.0,490.0,0.0
5.0,1125758.0,367.0,50220.0,2232.0,443.0,367.0,0.0
3.0,1275807.0,20.0,55751.0,338.0,53.0,20.0,0.0
5.0,796132.0,18.0,61812.0,243.0,443.0,489.0,0.0
2.0,1126358.0,296.0,63353.0,3938.0,51241.0,296.0,0.0
8.0,895942.0,405.0,56583.0,10063.0,443.0,405.0,0.0
6.0,867048.0,415.0,57782.0,354.0,6739.0,415.0,0.0
1.0,976131.0,281.0,55373.0,17.0,80.0,281.0,0.0
2.0,347129.0,31.0,53408.0,6139.0,80.0,31.0,0.0
1.0,924176.0,137.0,62989.0,2942.0,80.0,137.0,0.0
6.0,333739.0,297.0,53955.0,425.0,53.0,408.0,0.0
4.0,1134302.0,314.0,58092.0,1063.0,25250.0,314.0,0.0
2.0,802421.0,433.0,61172.0,197.0,80.0,433.0,0.0
3.0,377201.0,60.0,55763.0,346.0,53.0,60.0,0.0
1.0,634670.0,195.0,64538.0,5598.0,80.0,195.0,0.0
7.0,463302.0,265.0,50930.0,127.0,418.0,265.0,127.0
8.0,440559.0,301.0,58059.0,10097.0,443.0,301.0,0.0
5.0,1080497.0,265.0,56116.0,4911.0,443.0,167.0,0.0
6.0,201463.0,306.0,55663.0,6945.0,53.0,306.0,0.0
1.0,570376.0,342.0,53670.0,263.0,80.0,342.0,0.0
1.0,98827.0,286.0,52685.0,8624.0,80.0,169.0,0.0
8.0,643835.0,460.0,50709.0,10058.0,443.0,460.0,0.0
4.0,1210920.0,492.0,49937.0,5704.0,443.0,293.0,0.0
8.0,671382.0,463.0,58043.0,10090.0,60791.0,463.0,0.0
2.0,384293.0,346.0,61050.0,2084.0,80.0,346.0,0.0
8.0,934095.0,4.0,54707.0,10052.0,443.0,191.0,0.0
3.0,618245.0,229.0,58234.0,2930.0,53.0,229.0,0.0
1.0,852539.0,373.0,64727.0,8648.0,80.0,373.0,0.0
7.0,1189445.0,155.0,51793.0,239.0,444.0,155.0,239.0
5.0,1287993.0,110.0,53524.0,5547.0,443.0,110.0,0.0
7.0,698363.0,383.0,52047.0,30.0,443.0,463.0,30.0
6.0,512120.0,452.0,63234.0,293.0,53.0,452.0,0.0
8.0,837344.0,436.0,61492.0,10025.0,443.0,436.0,0.0
8.0,592383.0,184.0,64786.0,10084.0,443.0,184.0,0.0
3.0,192061.0,473.0,52339.0,3128.0,53.0,473.0,0.0
7.0,70628.0,153.0,56766.0,343.0,256.0,153.0,343.0
3.0,149393.0,389.0,51465.0,262.0,53.0,389.0,0.0
5.0,276390.0,330.0,59560.0,164.0,443.0,330.0,0.0
6.0,22267.0,158.0,61252.0,413.0,8522.0,158.0,0.0
4.0,986171.0,449.0,65181.0,1089.0,443.0,449.0,0.0
3.0,377118.0,385.0,49572.0,421.0,33918.0,291.0,0.0
3.0,216339.0,266.0,51054.0,101.0,53.0,266.0,0.0
8.0,464958.0,255.0,49743.0,10100.0,443.0,255.0,0.0
5.0,13431.0,153.0,64239.0,2676.0,443.0,153.0,0.0
8.0,25624.0,402.0,51020.0,10026.0,15775.0,402.0,0.0
3.0,343826.0,312.0,61528.0,1853.0,53.0,312.0,0.0
3.0,64039.0,29.0,58125.0,1526.0,32752.0,29.0,0.0
5.0,1004208.0,175.0,59854.0,6536.0,443.0,175.0,0.0
3.0,1127594.0,351.0,58642.0,3758.0,53.0,351.0,0.0
5.0,609475.0,384.0,51345.0,4962.0,443.0,384.0,0.0
2.0,1295746.0,239.0,58922.0,3550.0,80.0,107.0,0.0
6.0,1177541.0,370.0,64053.0,3056.0,53.0,370.0,0.0
8.0,417568.0,109.0,63933.0,10098.0,443.0,109.0,0.0
4.0,170154.0,178.0,52304.0,3671.0,47251.0,178.0,0.0
1.0,732636.0,288.0,55087.0,161.0,80.0,288.0,0.0
4.0,344894.0,484.0,58315.0,1081.0,443.0,484.0,0.0
7.0,997326.0,25.0,62497.0,488.0,359.0,25.0,488.0
2.0,384203.0,205.0,55602.0,412.0,80.0,432.0,0.0
3.0,1165237.0,118.0,58713.0,7618.0,53.0,118.0,0.0
4.0,1065937.0,46.0,64263.0,1019.0,5386.0,46.0,0.0
4.0,429692.0,288.0,51155.0,1086.0,443.0,288.0,0.0
6.0,44986.0,201.0,59874.0,352.0,53.0,201.0,0.0
3.0,1199423.0,224.0,64686.0,140.0,53.0,224.0,0.0
6.0,239209.0,499.0,64063.0,294.0,53.0,499.0,0.0
8.0,668931.0,354.0,63037.0,10024.0,443.0,354.0,0.0
5.0,1243596.0,349.0,61068.0,3132.0,443.0,349.0,0.0
2.0,819406.0,386.0,55958.0,6280.0,80.0,386.0,0.0
2.0,1028825.0,420.0,51439.0,4049.0,80.0,420.0,0.0
8.0,333276.0,208.0,55457.0,10087.0,443.0,208.0,0.0
4.0,382955.0,67.0,53680.0,2251.0,52015.0,67.0,0.0
3.0,1178431.0,231.0,65497.0,340.0,8387.0,231.0,0.0
4.0,1162370.0,48.0,60506.0,2902.0,443.0,48.0,0.0
1.0,801086.0,274.0,62873.0,2312.0,80.0,274.0,0.0
6.0,1023046.0,245.0,63434.0,2664.0,53.0,245.0,0.0
5.0,37298.0,4.0,60376.0,315.0,443.0,4.0,0.0
8.0,1062926.0,282.0,62168.0,10063.0,443.0,136.0,0.0
1.0,635323.0,199.0,59131.0,2801.0,80.0,199.0,0.0
7.0,621913.0,156.0,64729.0,346.0,738.0,156.0,346.0
5.0,911678.0,29.0,65466.0,5111.0,443.0,29.0,0.0
2.0,641847.0,260.0,51729.0,9674.0,2991.0,260.0,0.0
4.0,497205.0,441.0,55841.0,1022.0,443.0,316.0,0.0
1.0,774721.0,467.0,63990.0,5601.0,80.0,467.0,0.0
5.0,147033.0,248.0,53475.0,9439.0,443.0,248.0,0.0
6.0,708634.0,411.0,50329.0,409.0,53.0,411.0,0.0
2.0,43342.0,471.0,58785.0,1851.0,80.0,409.0,0.0
4.0,253570.0,177.0,58049.0,4715.0,443.0,33.0,0.0
5.0,657274.0,413.0,50376.0,5945.0,443.0,413.0,0.0
3.0,317890.0,358.0,61944.0,487.0,53.0,358.0,0.0
1.0,1862.0,347.0,63350.0,7654.0,80.0,347.0,0.0
6.0,1028417.0,70.0,49319.0,5661.0,53.0,433.0,0.0
7.0,830990.0,247.0,55929.0,176.0,1005.0,247.0,176.0
4.0,1239508.0,190.0,49302.0,1096.0,443.0,190.0,0.0
7.0,1183045.0,48.0,53347.0,5.0,102.0,48.0,5.0
4.0,330708.0,202.0,55156.0,1007.0,443.0,202.0,0.0
1.0,564191.0,442.0,58238.0,42.0,47314.0,442.0,0.0
4.0,54225.0,18.0,50678.0,1072.0,45379.0,18.0,0.0
8.0,720019.0,286.0,59048.0,10004.0,2244.0,70.0,0.0
2.0,985026.0,291.0,57421.0,9685.0,80.0,291.0,0.0
4.0,287378.0,195.0,60738.0,1033.0,443.0,195.0,0.0
5.0,1207679.0,497.0,53743.0,327.0,443.0,497.0,0.0
3.0,510740.0,140.0,61512.0,135.0,53.0,140.0,0.0
3.0,1194222.0,205.0,62222.0,257.0,53.0,205.0,0.0
3.0,1284442.0,235.0,59098.0,244.0,53.0,235.0,0.0
5.0,974361.0,460.0,58785.0,9315.0,443.0,460.0,0.0
1.0,240930.0,426.0,52943.0,104.0,80.0,426.0,0.0
3.0,599318.0,478.0,49920.0,192.0,53.0,478.0,0.0
3.0,908738.0,132.0,55232.0,476.0,53.0,132.0,0.0
2.0,384527.0,410.0,61326.0,2949.0,80.0,398.0,0.0
4.0,1043253.0,251.0,52048.0,1021.0,23638.0,371.0,0.0
1.0,991781.0,51.0,60384.0,76.0,80.0,51.0,0.0
6.0,1041727.0,403.0,54285.0,322.0,22291.0,263.0,0.0
8.0,1180112.0,319.0,54936.0,10030.0,42465.0,319.0,0.0
5.0,431771.0,142.0,56920.0,2779.0,443.0,142.0,0.0
5.0,1035599.0,50.0,58586.0,5954.0,443.0,50.0,0.0
8.0,710835.0,131.0,55974.0,10001.0,443.0,426.0,0.0
7.0,1153447.0,185.0,54759.0,238.0,540.0,185.0,238.0
1.0,209454.0,497.0,50998.0,266.0,80.0,129.0,0.0
2.0,1254485.0,475.0,63703.0,244.0,80.0,475.0,0.0
1.0,446866.0,12.0,56437.0,2466.0,80.0,12.0,0.0
7.0,519303.0,447.0,57686.0,370.0,556.0,447.0,370.0
1.0,213681.0,172.0,51443.0,7210.0,80.0,172.0,0.0
3.0,286825.0,288.0,58238.0,303.0,53.0,288.0,0.0
6.0,226645.0,86.0,55202.0,452.0,12761.0,86.0,0.0
7.0,1276530.0,333.0,61471.0,311.0,736.0,333.0,311.0
4.0,463523.0,8.0,64727.0,1055.0,443.0,19.0,0.0
7.0,768340.0,73.0,57544.0,350.0,777.0,73.0,350.0
3.0,511205.0,166.0,63589.0,455.0,55135.0,413.0,0.0
4.0,388837.0,85.0,50023.0,5069.0,443.0,85.0,0.0
1.0,1279066.0,394.0,51879.0,461.0,80.0,394.0,0.0
8.0,34743.0,39.0,56468.0,10093.0,443.0,39.0,0.0
1.0,1125972.0,72.0,50539.0,3671.0,80.0,72.0,0.0
7.0,457651.0,448.0,62998.0,234.0,256.0,448.0,234.0
4.0,1197656.0,389.0,55606.0,1018.0,443.0,389.0,0.0
8.0,295250.0,368.0,58481.0,10074.0,38068.0,368.0,0.0
6.0,754828.0,435.0,61123.0,94.0,53.0,435.0,0.0
7.0,110243.0,478.0,54293.0,251.0,18.0,478.0,251.0
2.0,1024450.0,339.0,53211.0,6536.0,80.0,339.0,0.0
6.0,515471.0,77.0,59215.0,371.0,53.0,77.0,0.0
7.0,190508.0,74.0,60198.0,376.0,201.0,74.0,376.0
5.0,165313.0,172.0,49699.0,313.0,443.0,172.0,0.0
3.0,762052.0,32.0,61997.0,83.0,48744.0,32.0,0.0
1.0,1190598.0,174.0,65526.0,2075.0,80.0,174.0,0.0
8.0,717639.0,278.0,51050.0,10031.0,443.0,278.0,0.0
4.0,245273.0,138.0,55863.0,1088.0,443.0,138.0,0.0
6.0,826925.0,219.0,64951.0,185.0,53.0,219.0,0.0
3.0,1021601.0,297.0,53035.0,6883.0,53.0,297.0,0.0
4.0,1114761.0,54.0,61068.0,1044.0,443.0,54.0,0.0
8.0,1055240.0,164.0,49231.0,10043.0,443.0,164.0,0.0
8.0,36127.0,80.0,49569.0,10089.0,443.0,80.0,0.0
4.0,1279044.0,266.0,55911.0,1055.0,443.0,266.0,0.0
5.0,248487.0,8.0,54168.0,1775.0,443.0,8.0,0.0
7.0,872219.0,159.0,49487.0,482.0,965.0,159.0,482.0
7.0,814425.0,106.0,51049.0,31.0,216.0,106.0,31.0
1.0,1010099.0,358.0,57020.0,416.0,80.0,358.0,0.0
4.0,927596.0,3.0,61425.0,1004.0,443.0,3.0,0.0
8.0,444237.0,452.0,61424.0,10036.0,443.0,452.0,0.0
5.0,704096.0,270.0,59069.0,8357.0,443.0,270.0,0.0
8.0,444225.0,85.0,52015.0,10039.0,443.0,85.0,0.0
1.0,13720.0,40.0,60110.0,3500.0,80.0,40.0,0.0
6.0,750560.0,358.0,52022.0,2567.0,53.0,358.0,0.0
7.0,825557.0,37.0,64769.0,294.0,85.0,37.0,216.0
3.0,154587.0,123.0,63532.0,317.0,53.0,123.0,0.0
8.0,122524.0,441.0,64428.0,10046.0,443.0,441.0,0.0
1.0,979408.0,463.0,57136.0,3519.0,80.0,463.0,0.0
2.0,1273708.0,377.0,55958.0,333.0,80.0,377.0,0.0
6.0,68113.0,127.0,54146.0,173.0,53.0,127.0,0.0
4.0,948701.0,311.0,50198.0,1063.0,443.0,311.0,0.0
5.0,989143.0,145.0,63457.0,5400.0,443.0,145.0,0.0
1.0,483968.0,149.0,54170.0,62.0,80.0,149.0,0.0
4.0,514041.0,107.0,62823.0,1015.0,443.0,107.0,0.0
7.0,915005.0,377.0,63110.0,135.0,249.0,377.0,135.0
2.0,1166648.0,16.0,62010.0,2112.0,80.0,16.0,0.0
6.0,266055.0,425.0,54054.0,6658.0,53.0,425.0,0.0
3.0,654521.0,145.0,63571.0,4694.0,53.0,145.0,0.0
5.0,1076404.0,499.0,56893.0,3573.0,443.0,499.0,0.0
6.0,1211128.0,303.0,51857.0,82.0,53.0,209.0,0.0
2.0,91759.0,147.0,50731.0,4449.0,80.0,147.0,0.0
4.0,1131656.0,471.0,51555.0,1030.0,5617.0,471.0,0.0
2.0,986045.0,358.0,56802.0,211.0,80.0,358.0,0.0
3.0,686447.0,195.0,59445.0,3169.0,53.0,195.0,0.0
6.0,540159.0,189.0,56720.0,248.0,53.0,189.0,0.0
1.0,462365.0,368.0,59601.0,475.0,80.0,368.0,0.0
2.0,93454.0,314.0,56641.0,6300.0,80.0,314.0,0.0
2.0,1234504.0,291.0,53432.0,1102.0,80.0,291.0,0.0
3.0,378927.0,346.0,54788.0,482.0,53.0,435.0,0.0
7.0,14632.0,480.0,61890.0,201.0,588.0,480.0,118.0
2.0,135022.0,334.0,65399.0,3223.0,80.0,334.0,0.0
1.0,911447.0,241.0,50061.0,481.0,80.0,241.0,0.0
2.0,44519.0,416.0,51755.0,5071.0,80.0,416.0,0.0
4.0,1058646.0,182.0,53424.0,1073.0,10682.0,182.0,0.0
8.0,935041.0,64.0,51689.0,10046.0,443.0,64.0,0.0
1.0,622743.0,331.0,50100.0,279.0,80.0,331.0,0.0
5.0,508111.0,333.0,49193.0,6606.0,443.0,333.0,0.0
7.0,1078693.0,267.0,55906.0,338.0,531.0,267.0,338.0
2.0,579623.0,240.0,54244.0,8600.0,14601.0,240.0,0.0
8.0,1183420.0,324.0,58033.0,10099.0,443.0,324.0,0.0
3.0,519683.0,83.0,50372.0,9973.0,53.0,370.0,0.0
4.0,471481.0,486.0,59367.0,1098.0,443.0,486.0,0.0
6.0,1120652.0,498.0,63430.0,1117.0,53.0,498.0,0.0
